cgpa,easySolved,mediumSolved,hardSolved,contestRating,projectsCount,internshipsCount,certifications,branch,semester,communityActivityScore,placed,packageBand
8.26,305,47,44,1379.0,1,1,5,IT,8,5,True,high
8.47,43,198,31,1674.0,5,0,3,EEE,8,22,True,high
10.0,88,0,13,1715.0,1,0,1,CSE,5,61,True,mid
6.56,245,59,15,1413.0,1,2,4,CSE,5,83,True,high
8.32,282,139,49,1178.0,1,2,5,EEE,6,16,True,high
6.78,170,148,17,1626.0,1,3,0,IT,6,83,True,high
8.41,184,138,15,1396.0,7,3,0,CSE,7,69,True,high
6.79,317,43,16,1309.0,3,3,2,CSE,7,27,True,high
7.34,230,114,6,1036.0,4,2,0,MECH,5,12,True,high
7.48,18,185,11,1926.0,3,3,1,CSE,8,28,True,high
8.87,298,107,33,1585.0,6,0,4,CSE,7,44,True,high
8.81,122,43,9,1612.0,4,0,2,IT,8,19,True,high
6.43,214,77,4,1184.0,3,1,5,CSE,7,57,True,mid
7.86,195,161,20,1420.0,6,3,1,CSE,7,80,True,high
7.02,206,24,2,1380.0,7,0,0,ECE,5,53,True,mid
6.42,275,131,18,1596.0,1,0,3,MECH,7,98,True,mid
7.56,271,191,44,1740.0,0,1,1,CSE,5,63,True,high
7.46,257,115,43,1041.0,5,0,3,ECE,7,51,True,high
10.0,124,118,34,1131.0,4,1,5,EEE,5,42,True,high
8.28,130,143,5,1561.0,0,1,3,ECE,5,86,True,high
6.28,150,9,13,1273.0,1,2,5,CSE,5,17,True,mid
7.18,74,108,3,1604.0,4,0,2,CSE,5,99,True,high
8.92,285,193,44,1307.0,0,2,4,ECE,6,83,True,high
10.0,322,34,17,1088.0,3,0,0,MECH,8,53,True,high
6.06,248,133,28,960.0,6,2,0,MECH,6,59,True,high
5.73,311,18,34,1521.0,1,1,1,EEE,7,70,True,mid
9.86,19,186,37,1527.0,3,1,0,MECH,5,99,True,high
8.23,242,180,15,1643.0,3,1,2,CSE,6,0,True,high
6.84,204,7,19,1482.0,1,1,0,CIVIL,5,36,True,low
8.39,21,9,23,800.0,4,0,1,CIVIL,5,48,True,low
5.5,186,194,34,1526.0,5,3,0,ECE,5,34,True,high
7.8,186,165,43,1036.0,2,0,4,CSE,6,66,True,high
8.16,226,28,18,933.0,2,2,5,ECE,5,34,True,high
8.82,20,14,3,903.0,5,0,3,ECE,8,92,True,mid
6.68,127,86,32,880.0,7,0,3,CSE,6,8,True,high
7.89,173,22,1,1470.0,1,2,5,EEE,8,36,False,none
6.78,48,45,12,1217.0,2,1,3,MECH,8,59,False,none
8.08,62,27,44,1020.0,5,2,4,MECH,7,55,True,high
6.82,227,25,29,1406.0,0,2,2,CSE,8,88,True,mid
7.35,215,9,33,1124.0,5,3,1,CSE,5,11,True,high
6.7,321,174,29,1645.0,7,3,4,EEE,8,70,True,high
8.52,65,3,23,1763.0,4,1,1,CIVIL,6,70,True,high
8.74,127,54,47,1346.0,6,2,2,ECE,6,3,True,high
7.54,262,65,43,1744.0,5,2,4,EEE,7,60,True,high
7.84,295,66,32,1744.0,3,2,0,CSE,8,44,True,high
6.21,277,134,40,1421.0,3,0,2,EEE,8,94,True,mid
7.47,300,54,48,1833.0,6,3,3,IT,5,49,True,high
7.74,342,30,9,1245.0,1,3,4,EEE,6,49,True,high
10.0,189,73,17,911.0,3,1,2,IT,7,73,True,high
6.58,244,18,18,1011.0,0,3,2,ECE,7,47,True,mid
9.41,205,155,6,1233.0,5,3,4,MECH,5,22,True,high
8.9,317,80,18,1534.0,6,1,3,CSE,6,89,True,high
8.11,89,155,23,1111.0,0,2,5,CSE,8,86,True,high
9.73,144,146,14,1231.0,1,0,3,CSE,7,92,True,high
8.21,31,86,40,1088.0,3,1,2,ECE,6,7,True,high
8.23,340,19,41,1237.0,6,3,1,CSE,7,82,True,high
7.74,234,12,22,1736.0,2,1,5,EEE,7,28,True,high
9.15,67,76,3,1489.0,5,3,5,IT,8,42,True,high
9.01,102,42,37,1256.0,2,2,2,EEE,7,52,True,high
7.11,201,138,3,1705.0,4,2,4,CSE,6,5,True,high
6.35,112,175,4,1406.0,1,2,4,IT,8,92,True,high
7.58,16,142,40,1433.0,4,3,4,ECE,5,23,True,high
6.92,137,144,43,1686.0,2,1,3,EEE,8,73,True,high
7.73,64,181,22,1314.0,2,3,0,CIVIL,7,13,True,high
9.16,240,49,39,1629.0,2,2,4,IT,8,51,True,high
7.3,71,27,36,1611.0,4,2,4,ECE,6,69,True,high
7.75,249,3,10,1364.0,6,2,5,MECH,7,3,True,high
7.86,99,21,10,1051.0,1,3,1,ECE,8,57,True,high
8.73,241,118,12,1403.0,7,0,1,ECE,7,78,True,high
5.5,242,100,13,1684.0,5,2,2,ECE,6,36,True,high
7.13,342,38,7,1605.0,7,1,2,ECE,6,47,True,high
8.03,301,33,24,1828.0,6,2,2,ECE,7,38,True,high
9.12,161,96,17,1277.0,5,3,4,EEE,6,91,True,high
7.26,154,43,43,1595.0,0,1,1,CSE,7,65,True,mid
5.74,139,169,43,1148.0,7,3,2,EEE,6,12,True,high
8.48,150,39,17,1450.0,0,0,1,EEE,8,65,False,none
7.1,102,96,9,1676.0,7,0,4,CIVIL,6,59,True,high
6.49,123,139,6,1627.0,2,3,5,CSE,5,40,True,high
7.11,293,129,49,1426.0,1,2,4,CIVIL,5,31,True,high
7.6,152,155,43,1333.0,7,1,2,IT,7,51,True,high
7.13,232,73,13,1151.0,1,2,4,EEE,7,4,True,high
5.5,241,85,14,1344.0,3,3,4,MECH,7,66,True,high
8.79,42,89,15,1072.0,3,3,1,ECE,7,65,True,high
9.2,285,66,1,1314.0,6,2,0,IT,6,77,True,high
8.52,179,198,29,948.0,7,1,3,EEE,8,51,True,high
6.55,149,199,29,1070.0,4,1,2,CSE,8,48,True,high
7.58,210,75,17,1613.0,7,1,0,ECE,5,28,True,high
7.79,32,91,30,1585.0,7,1,5,EEE,8,37,True,high
8.46,233,9,43,1328.0,3,1,2,CSE,7,69,True,high
8.54,279,85,47,1416.0,6,0,0,MECH,7,97,True,high
6.99,162,101,12,1450.0,5,0,4,CSE,7,7,True,high
7.89,342,184,19,1515.0,5,3,2,ECE,8,58,True,high
8.3,94,107,48,1488.0,6,0,0,EEE,8,54,True,high
9.4,118,164,49,1066.0,4,1,3,CIVIL,7,1,True,high
8.57,40,90,34,800.0,0,1,4,EEE,5,25,True,mid
8.67,238,191,22,1146.0,2,1,2,MECH,7,62,True,high
7.89,249,78,41,1361.0,1,3,5,IT,5,16,True,high
9.35,319,85,32,1640.0,0,3,5,ECE,7,58,True,high
8.25,150,106,37,1459.0,6,2,2,MECH,8,87,True,high
6.85,165,167,34,1534.0,5,0,0,CSE,6,94,True,high
9.34,308,100,35,1176.0,0,0,2,MECH,5,15,False,none
8.57,108,107,19,1382.0,4,2,4,CSE,7,57,True,high
7.31,56,59,2,1416.0,2,2,1,IT,6,63,True,high
7.27,336,47,7,1211.0,5,0,5,CSE,6,49,True,high
8.13,76,116,39,1133.0,4,1,0,CSE,7,84,True,high
8.31,71,105,31,1343.0,6,0,3,CSE,8,25,True,high
8.02,118,146,28,1565.0,0,1,2,CSE,7,16,True,high
8.14,176,199,6,1174.0,1,3,4,ECE,6,45,True,high
9.67,46,32,1,1348.0,3,0,2,ECE,7,67,True,high
8.98,128,43,20,1739.0,4,0,3,IT,5,49,True,high
8.01,95,164,5,1270.0,5,3,4,CSE,8,42,True,high
8.84,61,111,27,1402.0,0,3,3,CSE,7,47,True,high
6.66,100,88,47,1374.0,3,3,4,EEE,8,67,True,high
8.24,298,35,41,1353.0,3,3,1,CSE,8,18,True,high
9.79,346,80,35,1817.0,0,3,5,CIVIL,6,24,True,high
7.56,307,87,31,1476.0,2,2,4,ECE,8,71,True,high
6.87,213,148,44,1007.0,0,2,3,EEE,8,17,False,none
7.08,247,129,41,1782.0,5,3,0,CSE,7,50,True,high
6.6,164,30,45,1469.0,6,3,5,CSE,6,17,True,high
6.94,249,107,8,1307.0,1,3,1,MECH,7,57,True,high
7.39,145,29,10,1737.0,5,3,2,ECE,6,63,True,high
6.25,73,171,22,1205.0,6,1,1,IT,7,70,True,high
7.82,132,11,49,1829.0,3,1,1,ECE,5,56,True,high
8.79,263,50,10,1423.0,1,3,2,MECH,7,16,True,high
6.8,123,120,48,1651.0,4,3,4,IT,8,58,True,high
9.47,29,176,1,2167.0,3,0,1,CSE,6,66,True,high
8.36,25,151,2,1445.0,7,3,5,MECH,7,85,True,high
8.93,154,151,10,1376.0,2,3,1,CSE,6,14,True,high
7.08,217,187,49,1133.0,0,2,0,EEE,7,94,True,high
8.74,28,138,34,1370.0,4,1,5,EEE,7,99,True,high
6.6,175,12,14,1141.0,7,3,0,ECE,5,25,True,high
8.78,47,90,42,1353.0,5,1,5,CSE,7,47,True,high
7.99,190,199,10,2124.0,1,1,3,EEE,8,13,True,high
8.41,114,73,30,1430.0,4,0,2,CIVIL,6,80,True,high
6.51,109,199,27,1262.0,7,1,5,IT,7,8,True,high
6.82,99,191,27,1348.0,7,1,5,EEE,7,6,True,high
8.46,309,19,31,1297.0,7,3,4,CSE,6,90,True,high
6.76,341,71,24,1662.0,2,2,4,CIVIL,8,91,True,high
8.31,88,72,19,1377.0,0,3,3,CIVIL,7,54,True,high
6.3,82,70,27,1802.0,4,3,4,CSE,6,11,True,high
8.73,185,77,24,1321.0,5,2,4,CSE,5,16,True,high
6.44,105,27,10,1337.0,1,2,0,CIVIL,6,72,True,mid
8.41,112,129,18,1176.0,4,0,4,CIVIL,7,7,True,high
8.49,233,120,27,1304.0,0,2,4,CSE,7,90,True,high
7.03,15,42,0,967.0,5,3,3,IT,7,41,False,none
8.44,131,7,4,868.0,4,2,3,ECE,7,75,True,high
8.09,245,12,9,1556.0,1,2,1,IT,6,36,True,high
7.21,125,110,41,964.0,0,2,4,ECE,7,19,True,mid
6.69,172,34,45,1501.0,2,1,4,ECE,8,0,True,high
5.64,235,22,33,1275.0,2,0,5,CSE,8,8,False,none
8.18,239,45,35,1635.0,3,1,4,CIVIL,6,23,True,high
6.08,191,14,1,969.0,4,1,0,ECE,7,33,False,none
7.9,258,129,17,1550.0,1,0,5,MECH,6,35,True,high
7.51,327,60,12,1483.0,4,1,4,CSE,5,3,True,high
8.55,219,114,4,1491.0,0,2,0,MECH,7,28,True,mid
7.47,153,63,19,1681.0,3,0,1,ECE,6,86,True,high
7.44,105,51,1,1418.0,1,1,5,CSE,5,98,True,high
8.61,253,163,10,800.0,4,3,2,CSE,7,15,True,high
8.17,95,194,29,1512.0,1,1,4,CSE,8,7,True,high
8.15,193,68,31,1480.0,0,3,5,MECH,8,90,True,high
8.32,130,66,31,1339.0,3,2,3,ECE,7,38,True,high
6.11,341,174,49,1190.0,1,3,5,CSE,6,57,True,high
8.63,101,82,37,1310.0,0,1,3,CSE,5,11,True,high
8.47,79,1,27,1765.0,2,1,4,ECE,7,43,True,high
6.68,142,171,9,1170.0,1,1,0,CSE,8,3,True,low
7.53,288,191,21,965.0,3,0,3,ECE,8,24,True,high
7.76,146,77,16,1033.0,6,0,5,EEE,7,69,True,high
7.65,323,27,21,1391.0,5,1,5,ECE,5,66,True,high
8.17,196,53,42,1818.0,5,1,3,ECE,6,38,True,high
9.37,230,66,18,1951.0,1,2,1,CSE,6,23,True,high
8.99,55,163,16,1563.0,1,0,1,CSE,8,84,True,high
6.36,287,101,23,1155.0,0,0,1,MECH,5,5,True,low
8.48,201,119,35,1181.0,4,0,3,IT,7,96,True,high
9.26,17,190,31,1619.0,5,3,3,ECE,5,71,True,high
8.23,285,152,45,1733.0,7,1,5,CSE,7,32,True,high
9.0,188,47,35,1240.0,4,2,4,ECE,7,47,True,high
10.0,343,166,27,1756.0,5,2,4,CIVIL,7,66,True,high
8.93,48,46,13,1343.0,1,1,0,EEE,7,1,True,high
8.07,302,20,35,1579.0,7,1,3,CIVIL,7,37,True,high
8.95,187,157,5,1686.0,3,2,4,CSE,5,39,True,high
7.96,171,91,8,1030.0,3,3,4,EEE,6,55,True,high
7.83,340,158,20,1513.0,6,2,1,EEE,8,87,True,high
7.41,113,120,11,1757.0,5,3,1,ECE,6,20,True,high
9.52,170,115,29,1260.0,7,3,1,ECE,5,81,True,high
6.9,296,153,30,1136.0,5,0,2,ECE,6,34,True,high
9.49,132,149,39,1524.0,0,1,4,MECH,6,74,True,high
8.35,63,148,3,1433.0,1,0,1,IT,6,74,True,mid
6.26,43,0,30,1318.0,1,3,1,CSE,7,66,True,mid
8.2,251,164,26,1399.0,6,2,3,ECE,8,59,True,high
5.5,122,76,24,982.0,4,0,5,IT,7,22,True,low
8.49,327,84,4,1501.0,0,2,1,CSE,5,64,True,high
8.77,32,45,5,1798.0,2,3,3,ECE,7,62,True,high
7.15,55,136,4,1221.0,3,2,0,CSE,8,22,True,mid
7.94,321,144,26,1193.0,3,0,1,CSE,8,85,True,high
9.95,144,46,7,1443.0,1,3,5,IT,6,41,True,high
7.24,127,58,8,2111.0,6,1,3,ECE,6,93,True,high
6.64,198,53,14,1675.0,7,0,5,EEE,8,63,True,high
9.43,140,85,35,1376.0,0,0,1,CSE,7,65,False,none
9.96,221,11,40,1410.0,2,1,0,CSE,7,80,True,high
7.8,122,191,6,1700.0,3,3,1,CIVIL,5,40,True,high
8.91,53,5,31,1173.0,0,1,3,ECE,7,19,False,none
9.28,137,52,7,1553.0,2,0,0,CSE,5,8,True,mid
6.98,167,143,46,1121.0,5,3,0,IT,5,56,True,high
7.27,282,89,14,1631.0,1,2,0,ECE,6,74,True,high
9.15,324,4,36,1327.0,4,0,2,ECE,6,16,True,high
9.65,349,72,18,1450.0,3,2,3,EEE,6,77,True,high
8.42,54,173,38,1310.0,3,1,2,CSE,6,81,True,high
6.83,117,13,5,1575.0,2,3,5,ECE,5,17,True,high
9.99,228,171,18,1356.0,4,1,0,EEE,5,62,True,high
7.22,327,190,27,1939.0,7,2,2,CSE,5,71,True,high
7.43,324,105,16,1755.0,5,0,1,EEE,6,92,True,high
8.18,186,51,41,1074.0,0,3,2,CSE,6,71,True,high
9.51,237,115,18,1448.0,1,1,4,EEE,6,25,True,high
8.74,200,25,30,1584.0,0,2,5,CSE,6,91,True,high
8.26,169,52,10,1285.0,2,2,0,IT,6,71,True,high
8.31,276,108,14,1703.0,7,0,0,CIVIL,6,83,True,high
7.85,335,28,9,1674.0,7,2,5,CSE,8,71,True,high
8.41,199,18,42,1379.0,3,3,5,IT,7,77,True,high
5.5,184,46,22,1645.0,5,2,3,ECE,8,12,True,high
7.47,299,135,2,800.0,3,0,1,EEE,7,16,False,none
8.07,154,22,2,1739.0,0,1,5,MECH,8,25,True,high
6.53,241,116,17,1622.0,5,3,5,CSE,6,5,True,high
8.22,213,105,24,1128.0,6,1,3,CSE,7,80,True,high
7.58,222,162,42,1463.0,1,1,5,CSE,7,3,True,high
9.73,49,52,19,893.0,2,2,2,ECE,8,88,True,high
9.53,284,95,28,1209.0,1,2,4,CSE,6,6,True,high
7.29,332,185,21,1674.0,7,0,4,ECE,8,16,True,high
7.63,91,4,49,1397.0,2,2,4,CSE,7,85,False,none
7.72,190,15,14,1383.0,7,2,5,EEE,7,91,True,high
7.3,329,16,38,1411.0,1,1,4,CSE,8,49,True,mid
8.01,92,159,9,1382.0,6,3,1,CSE,8,5,True,high
6.97,312,101,20,1647.0,0,2,2,CSE,7,29,True,high
6.56,271,179,28,1245.0,4,3,4,EEE,6,73,True,high
8.48,281,19,31,1505.0,5,2,0,CIVIL,6,55,True,high
8.49,209,111,9,1114.0,2,2,5,CSE,6,38,True,high
6.92,249,119,12,1585.0,0,0,2,MECH,5,13,True,low
8.78,189,193,46,1320.0,3,2,1,CIVIL,5,53,True,high
7.11,180,110,22,1390.0,3,0,4,IT,7,21,True,high
8.08,304,0,49,1309.0,1,1,1,ECE,8,56,True,high
8.7,186,57,22,1341.0,7,3,5,CSE,5,40,True,high
7.76,246,92,30,1149.0,3,2,4,CSE,7,89,True,high
8.3,147,171,3,1482.0,7,0,0,CSE,6,9,True,high
7.23,336,5,48,1539.0,4,1,2,EEE,8,1,True,high
7.58,320,107,2,1067.0,2,2,0,ECE,5,66,True,high
7.57,138,102,20,1251.0,1,0,4,EEE,7,47,True,mid
6.98,58,49,1,1408.0,2,0,3,CSE,8,41,True,mid
7.61,173,117,3,1250.0,2,1,2,CSE,6,10,False,none
6.1,286,109,0,1344.0,6,2,1,IT,7,73,True,high
7.26,302,199,14,1804.0,0,2,4,IT,8,11,True,high
7.49,125,87,32,1145.0,3,3,0,EEE,5,13,True,high
7.52,33,19,5,822.0,5,2,5,CSE,8,29,True,mid
7.53,320,13,6,1250.0,2,0,3,IT,8,59,True,mid
7.73,34,132,18,1318.0,7,3,5,CSE,5,76,True,high
8.33,136,168,43,1278.0,4,3,4,EEE,6,29,True,high
8.76,243,39,0,1467.0,6,2,1,CSE,7,37,True,high
7.09,218,33,38,1143.0,7,3,0,EEE,8,74,True,high
6.48,102,123,18,1106.0,4,0,2,MECH,5,64,True,mid
6.65,103,44,44,1231.0,7,0,3,CIVIL,7,90,True,high
7.26,336,198,25,1237.0,5,1,4,EEE,6,46,True,high
7.41,234,79,43,1930.0,3,0,4,IT,8,38,True,high
6.95,289,70,11,1788.0,3,1,4,ECE,7,48,True,high
6.37,20,154,21,983.0,1,3,4,EEE,7,72,True,mid
7.3,338,77,12,918.0,1,1,0,CSE,7,57,False,none
8.0,21,77,27,1379.0,7,2,2,CSE,8,89,True,high
8.45,44,171,13,1878.0,1,1,1,MECH,6,88,True,high
7.19,237,32,21,1567.0,3,2,3,CIVIL,7,16,True,high
7.35,229,32,29,1392.0,2,3,4,CSE,5,5,True,high
6.78,150,43,43,1286.0,7,1,5,CSE,7,14,True,high
7.77,32,19,19,1669.0,0,0,4,CSE,7,66,False,none
6.87,92,110,43,1444.0,5,2,2,CIVIL,6,94,True,high
8.43,238,163,26,1833.0,6,3,2,CSE,7,27,True,high
5.84,89,6,37,978.0,5,0,0,CSE,7,72,True,low
7.4,299,159,41,1506.0,5,2,0,CSE,8,43,True,high
8.13,340,194,40,1259.0,1,3,5,CSE,5,17,True,high
8.0,168,166,33,1504.0,0,3,5,EEE,5,31,True,high
10.0,137,23,38,1463.0,4,0,0,IT,8,82,True,high
8.18,199,69,40,1527.0,3,3,3,CSE,8,68,True,high
6.7,40,111,43,1644.0,4,1,5,CSE,6,43,True,high
7.69,24,103,36,1747.0,1,3,0,CIVIL,8,69,True,high
5.85,322,53,0,1888.0,2,2,4,CIVIL,7,62,True,high
7.71,84,37,14,1404.0,6,2,0,CSE,8,75,True,high
6.88,43,73,31,1264.0,6,2,3,CSE,7,57,True,high
8.81,205,79,7,1094.0,1,1,0,IT,6,46,True,high
7.2,340,31,32,1509.0,0,0,0,EEE,6,16,True,low
7.67,38,44,17,1609.0,6,1,4,IT,8,38,True,high
7.1,203,60,44,1063.0,1,1,5,CSE,6,58,True,high
9.71,25,197,28,1686.0,5,1,4,EEE,8,6,True,high
7.45,86,52,31,1375.0,2,3,4,EEE,7,62,True,high
9.82,302,127,32,1086.0,2,0,0,CIVIL,6,56,True,high
8.7,90,178,4,1188.0,3,3,4,IT,7,74,True,high
8.33,133,75,17,1164.0,3,1,2,CSE,7,33,True,high
8.21,28,183,47,1169.0,5,2,1,EEE,7,52,True,high
8.23,111,26,9,1542.0,7,1,1,CSE,5,65,True,high
5.68,86,165,35,1616.0,7,0,4,MECH,8,77,True,high
7.49,238,61,32,1825.0,2,2,5,MECH,7,81,True,high
8.73,306,17,22,1225.0,7,0,3,CIVIL,8,47,True,high
7.75,212,126,39,1486.0,5,1,4,CSE,7,59,True,high
6.25,70,108,4,1238.0,2,0,5,CSE,6,42,True,mid
7.74,35,102,33,1405.0,7,3,4,CSE,7,72,True,high
9.67,80,191,23,1030.0,7,2,0,CSE,8,3,True,high
9.17,112,76,16,1119.0,7,0,5,CSE,6,77,True,high
7.73,335,116,30,1601.0,0,2,3,IT,8,74,True,high
8.85,166,103,6,1029.0,7,2,4,ECE,6,93,True,high
7.4,203,157,16,1554.0,7,1,2,ECE,8,90,True,high
5.93,284,48,27,1231.0,1,1,5,CIVIL,8,92,False,none
6.78,333,168,37,919.0,3,2,1,CIVIL,7,51,True,high
9.52,195,115,21,800.0,0,0,5,ECE,6,31,True,mid
7.5,335,140,14,1766.0,6,2,2,CSE,7,93,True,high
7.53,122,161,36,924.0,7,1,2,CSE,8,89,True,high
7.47,322,99,14,1384.0,7,0,2,ECE,7,93,True,high
9.89,174,124,49,1488.0,1,2,3,MECH,7,50,True,high
9.59,70,24,49,1072.0,7,1,3,EEE,7,9,True,high
10.0,101,193,24,1262.0,7,2,5,EEE,7,11,True,high
7.63,295,127,20,1520.0,7,2,3,CIVIL,7,96,True,high
8.13,162,99,37,1473.0,3,2,1,MECH,5,97,True,high
6.13,234,145,1,1285.0,6,0,0,IT,6,81,True,high
9.42,136,4,26,1459.0,5,1,5,CIVIL,8,38,True,high
6.52,202,18,48,1374.0,6,1,4,CSE,8,79,True,high
8.04,124,169,31,1157.0,0,3,4,CSE,5,67,True,high
6.59,271,17,20,1700.0,7,2,5,ECE,8,9,True,high
7.15,27,120,3,1452.0,4,2,0,EEE,5,91,True,high
6.88,19,31,43,939.0,6,3,4,EEE,6,81,True,high
7.13,101,148,18,1530.0,4,2,5,CSE,5,72,True,high
7.21,148,9,1,1246.0,3,0,5,CIVIL,8,85,True,mid
7.2,342,36,25,1328.0,0,3,2,CSE,8,9,True,mid
8.72,349,176,33,1402.0,6,1,1,IT,7,22,True,high
6.58,61,85,13,1202.0,7,2,4,ECE,6,76,True,high
8.04,204,12,14,1851.0,1,1,1,CSE,7,87,True,high
9.14,215,182,19,1027.0,6,2,5,CSE,7,12,True,high
7.24,296,144,33,1414.0,7,3,0,CSE,6,47,True,high
7.01,102,8,35,1495.0,1,1,5,CSE,6,88,True,high
7.55,318,87,18,1410.0,0,2,4,EEE,7,43,True,high
9.1,154,171,8,1352.0,4,0,1,CSE,6,92,True,high
8.01,95,45,6,1306.0,0,3,2,MECH,5,79,True,mid
7.22,162,135,29,1199.0,7,2,2,CSE,7,63,True,high
8.33,11,118,12,1195.0,4,2,5,CSE,7,39,True,high
6.59,269,164,26,1690.0,4,2,0,MECH,8,5,True,high
8.55,173,18,43,1290.0,5,3,3,ECE,5,71,True,high
8.25,15,190,34,1933.0,5,2,4,ECE,7,97,True,high
7.46,158,173,12,1567.0,1,2,5,CSE,6,81,True,high
6.88,214,93,14,800.0,3,1,2,CSE,6,42,True,low
6.82,127,198,45,1621.0,2,1,2,CSE,7,31,True,high
8.39,98,25,8,1387.0,0,3,0,ECE,5,48,True,high
9.15,163,45,44,1053.0,4,3,2,CSE,6,73,True,high
7.1,176,117,22,1726.0,7,0,4,ECE,7,97,True,high
8.3,170,45,35,1291.0,0,2,0,CIVIL,6,86,True,high
5.5,279,13,39,1270.0,3,1,1,CSE,8,18,True,mid
7.16,65,84,2,1494.0,7,1,0,IT,6,83,True,high
7.77,237,62,33,1686.0,3,2,4,CSE,6,51,True,high
6.8,346,71,18,1428.0,2,2,4,MECH,6,51,True,high
6.77,158,2,27,1410.0,7,3,1,MECH,6,33,True,high
7.07,55,27,22,1226.0,6,0,5,CSE,8,58,True,high
8.12,153,124,39,1681.0,2,0,0,IT,7,80,True,high
7.59,247,156,48,1431.0,4,3,4,ECE,6,4,True,high
5.5,281,86,44,1344.0,5,3,4,CSE,7,65,True,high
5.5,129,145,6,1313.0,6,1,1,ECE,8,40,True,low
7.13,349,162,40,1657.0,2,3,3,IT,5,33,True,high
8.3,229,76,11,1334.0,5,0,0,CIVIL,6,53,True,high
5.5,17,75,13,1657.0,6,1,4,CSE,6,19,False,none
7.25,284,174,45,1282.0,5,0,2,ECE,8,53,True,high
7.22,75,113,14,1581.0,4,2,1,CSE,5,65,True,high
9.33,88,132,2,1452.0,7,0,3,ECE,6,91,True,high
7.38,95,74,14,1162.0,1,1,3,ECE,7,17,True,high
8.22,133,58,23,1378.0,7,0,1,CSE,7,43,True,high
7.96,211,58,45,852.0,5,1,3,ECE,8,47,True,high
5.5,159,46,7,1214.0,7,1,4,IT,6,34,False,none
8.65,55,94,4,1006.0,4,3,3,ECE,7,78,True,high
8.04,122,140,3,1899.0,2,0,0,MECH,8,38,True,high
8.36,100,77,13,1008.0,0,3,2,CSE,6,2,True,high
10.0,150,112,15,2046.0,2,3,4,IT,6,18,True,high
5.51,298,108,19,1529.0,7,0,1,CSE,7,86,True,high
9.7,227,105,23,1270.0,3,1,2,ECE,7,82,True,high
7.48,86,88,5,1602.0,2,2,5,MECH,6,17,True,high
8.12,343,32,30,1239.0,1,0,4,MECH,6,93,True,mid
7.75,161,96,5,1048.0,4,3,2,CSE,7,82,True,high
7.33,332,189,34,1420.0,5,3,3,ECE,7,4,True,high
7.17,248,78,14,1575.0,3,1,5,EEE,8,54,True,high
8.16,124,15,28,1720.0,4,3,1,CSE,8,12,True,high
6.13,328,43,2,1524.0,4,2,1,EEE,6,33,True,mid
8.63,103,185,10,1268.0,5,3,0,CSE,8,87,True,high
7.34,57,119,2,1747.0,6,1,3,CSE,5,17,True,high
6.56,200,133,27,1691.0,2,0,0,CSE,8,67,True,mid
7.3,21,107,9,1467.0,0,1,0,CSE,7,99,True,mid
9.18,165,142,49,1703.0,6,3,3,MECH,7,71,True,high
7.21,181,3,32,1946.0,3,1,4,ECE,7,42,True,high
8.19,305,55,47,1264.0,5,3,5,ECE,5,64,True,high
7.0,186,63,15,1175.0,1,1,0,CSE,5,40,True,high
8.63,66,195,9,1257.0,1,0,2,CSE,6,37,True,high
8.55,349,161,32,1063.0,0,3,5,ECE,8,99,True,high
9.83,212,94,35,1548.0,0,2,4,CSE,6,37,True,high
7.61,194,55,2,998.0,2,2,3,MECH,6,12,True,high
8.54,130,31,4,1716.0,1,2,1,IT,8,21,True,high
7.91,235,115,11,1232.0,3,2,4,CIVIL,6,28,True,high
9.23,211,8,43,1740.0,7,3,0,ECE,8,8,True,high
7.01,339,190,12,800.0,5,3,2,EEE,6,90,True,high
8.62,225,104,23,1304.0,0,0,5,IT,6,67,True,mid
7.59,52,199,43,1077.0,0,1,3,ECE,6,16,True,high
7.73,32,77,31,1738.0,0,3,1,EEE,8,36,True,high
7.9,164,160,15,1820.0,7,2,5,EEE,5,63,True,high
8.08,195,86,31,814.0,5,3,2,EEE,5,66,True,high
7.67,258,20,44,1616.0,3,2,1,EEE,7,3,True,high
8.04,246,54,36,1667.0,1,0,3,EEE,8,39,False,none
9.54,302,75,35,1481.0,7,1,5,EEE,5,15,True,high
8.88,143,184,20,1547.0,7,3,4,MECH,7,10,True,high
8.76,330,129,46,1529.0,6,1,0,ECE,7,90,True,high
7.3,31,140,11,1617.0,3,2,3,EEE,7,25,True,high
6.82,97,125,20,1127.0,5,2,2,CSE,6,94,True,high
8.85,162,131,20,1700.0,3,1,4,CIVIL,6,97,True,high
8.76,134,83,42,1452.0,2,0,5,CSE,6,71,True,high
9.42,88,177,5,1437.0,6,1,1,ECE,7,64,True,high
7.14,60,114,8,1542.0,5,1,4,MECH,5,1,True,high
7.55,225,47,0,1082.0,6,3,4,EEE,7,90,True,high
6.0,185,122,11,1012.0,6,3,2,CSE,6,44,True,high
7.37,262,77,13,1370.0,0,2,0,CSE,6,42,True,mid
8.9,255,29,5,1786.0,1,3,4,IT,7,2,True,high
7.29,236,28,0,1104.0,6,0,4,CSE,8,33,True,high
8.5,115,135,21,1444.0,2,0,0,CSE,7,79,True,high
7.59,202,139,33,1221.0,2,0,0,EEE,6,64,True,high
8.16,325,40,10,1187.0,5,2,1,EEE,5,63,True,high
6.54,311,25,2,1525.0,4,0,5,EEE,7,6,True,high
7.89,45,49,41,1590.0,7,0,1,EEE,7,34,True,high
